,0
5051,Esophagus-Muscularis
5052,Nerve-Tibial
5053,Heart-LeftVentricle
5054,Nerve-Tibial
5055,Brain-FrontalCortex(BA9)
5056,Skin-SunExposed(Lowerleg)
5057,Nerve-Tibial
5058,Esophagus-Mucosa
5059,Skin-NotSunExposed(Suprapubic)
5060,AdrenalGland
5061,Skin-NotSunExposed(Suprapubic)
5062,Pancreas
5063,Breast-MammaryTissue
5064,Lung
5065,Skin-NotSunExposed(Suprapubic)
5066,Kidney-Cortex
5067,Artery-Aorta
5068,Esophagus-Mucosa
5069,Cells-Leukemiacellline(CML)
5070,Muscle-Skeletal
5071,Lung
5072,Stomach
5073,Artery-Coronary
5074,SmallIntestine-TerminalIleum
5075,Brain-Anteriorcingulatecortex(BA24)
5076,Artery-Tibial
5077,Brain-Nucleusaccumbens(basalganglia)
5078,Brain-CerebellarHemisphere
5079,Thyroid
5080,Cells-Transformedfibroblasts
5081,Testis
5082,Nerve-Tibial
5083,Nerve-Tibial
5084,Skin-NotSunExposed(Suprapubic)
5085,Esophagus-Muscularis
5086,Breast-MammaryTissue
5087,Artery-Aorta
5088,Brain-Nucleusaccumbens(basalganglia)
5089,Skin-SunExposed(Lowerleg)
5090,Brain-Cerebellum
5091,Esophagus-Mucosa
5092,Colon-Sigmoid
5093,Vagina
5094,Colon-Sigmoid
5095,Artery-Aorta
5096,Cells-Transformedfibroblasts
5097,Liver
5098,Colon-Transverse
5099,MinorSalivaryGland
5100,Muscle-Skeletal
5101,Heart-LeftVentricle
5102,WholeBlood
5103,Lung
5104,Esophagus-Mucosa
5105,Brain-Caudate(basalganglia)
5106,Muscle-Skeletal
5107,Nerve-Tibial
5108,Ovary
5109,Breast-MammaryTissue
5110,Pituitary
5111,Skin-NotSunExposed(Suprapubic)
5112,Skin-NotSunExposed(Suprapubic)
5113,Ovary
5114,Prostate
5115,Lung
5116,Brain-Cerebellum
5117,SmallIntestine-TerminalIleum
5118,Lung
5119,Testis
5120,Colon-Transverse
5121,Artery-Tibial
5122,Skin-SunExposed(Lowerleg)
5123,Esophagus-Mucosa
5124,Brain-Cortex
5125,Lung
5126,Cells-Leukemiacellline(CML)
5127,Brain-CerebellarHemisphere
5128,Brain-FrontalCortex(BA9)
5129,WholeBlood
5130,Cells-Transformedfibroblasts
5131,Pancreas
5132,Lung
5133,Brain-Cerebellum
5134,WholeBlood
5135,Pancreas
5136,Nerve-Tibial
5137,Brain-FrontalCortex(BA9)
5138,Testis
5139,Artery-Tibial
5140,Skin-SunExposed(Lowerleg)
5141,SmallIntestine-TerminalIleum
5142,Stomach
5143,Brain-Hypothalamus
5144,Kidney-Cortex
5145,Lung
5146,Heart-AtrialAppendage
5147,Artery-Tibial
5148,Esophagus-Muscularis
5149,Esophagus-GastroesophagealJunction
5150,Adipose-Subcutaneous
5151,Skin-SunExposed(Lowerleg)
5152,Cells-Leukemiacellline(CML)
5153,Artery-Aorta
5154,Cells-Transformedfibroblasts
5155,Esophagus-Muscularis
5156,Heart-AtrialAppendage
5157,Heart-AtrialAppendage
5158,Stomach
5159,Brain-Hypothalamus
5160,Adipose-Subcutaneous
5161,Cells-Transformedfibroblasts
5162,Skin-SunExposed(Lowerleg)
5163,Breast-MammaryTissue
5164,Brain-Amygdala
5165,Testis
5166,Colon-Transverse
5167,WholeBlood
5168,Colon-Sigmoid
5169,Adipose-Visceral(Omentum)
5170,Artery-Aorta
5171,Muscle-Skeletal
5172,Adipose-Visceral(Omentum)
5173,Brain-Substantianigra
5174,Artery-Tibial
5175,Brain-Hypothalamus
5176,Artery-Tibial
5177,Pituitary
5178,WholeBlood
5179,Thyroid
5180,Ovary
5181,Brain-Anteriorcingulatecortex(BA24)
5182,Muscle-Skeletal
5183,Heart-LeftVentricle
5184,Breast-MammaryTissue
5185,Liver
5186,Esophagus-Mucosa
5187,Prostate
5188,Lung
5189,Thyroid
5190,Brain-Hypothalamus
5191,Esophagus-Muscularis
5192,Artery-Coronary
5193,Lung
5194,Ovary
5195,Adipose-Visceral(Omentum)
5196,Thyroid
5197,Artery-Aorta
5198,AdrenalGland
5199,Artery-Tibial
5200,WholeBlood
5201,Cells-Transformedfibroblasts
5202,Nerve-Tibial
5203,Nerve-Tibial
5204,Brain-Cerebellum
5205,Adipose-Subcutaneous
5206,Brain-Amygdala
5207,Artery-Aorta
5208,Muscle-Skeletal
5209,Muscle-Skeletal
5210,Thyroid
5211,Cells-EBV-transformedlymphocytes
5212,Brain-Hypothalamus
5213,Esophagus-Muscularis
5214,Brain-Caudate(basalganglia)
5215,MinorSalivaryGland
5216,Muscle-Skeletal
5217,Artery-Tibial
5218,Esophagus-Mucosa
5219,Brain-Hippocampus
5220,Pancreas
5221,Colon-Transverse
5222,Adipose-Visceral(Omentum)
5223,Testis
5224,Pituitary
5225,Esophagus-Muscularis
5226,MinorSalivaryGland
5227,Adipose-Visceral(Omentum)
5228,Thyroid
5229,Kidney-Cortex
5230,Artery-Tibial
5231,Artery-Tibial
5232,Brain-Spinalcord(cervicalc-1)
5233,Adipose-Visceral(Omentum)
5234,Esophagus-Mucosa
5235,Skin-NotSunExposed(Suprapubic)
5236,Brain-Caudate(basalganglia)
5237,Artery-Coronary
5238,Prostate
5239,Breast-MammaryTissue
5240,Adipose-Subcutaneous
5241,Cells-EBV-transformedlymphocytes
5242,Stomach
5243,Brain-CerebellarHemisphere
5244,Brain-Substantianigra
5245,Stomach
5246,Skin-SunExposed(Lowerleg)
5247,Lung
5248,Brain-Hippocampus
5249,Pancreas
5250,Colon-Sigmoid
5251,Vagina
5252,Skin-SunExposed(Lowerleg)
5253,Lung
5254,Heart-LeftVentricle
5255,WholeBlood
5256,Brain-Amygdala
5257,Nerve-Tibial
5258,Cells-Transformedfibroblasts
5259,Artery-Tibial
5260,Esophagus-Mucosa
5261,Artery-Tibial
5262,Stomach
5263,Brain-Substantianigra
5264,Brain-CerebellarHemisphere
5265,Vagina
5266,SmallIntestine-TerminalIleum
5267,Lung
5268,Heart-LeftVentricle
5269,Brain-Cortex
5270,Muscle-Skeletal
5271,WholeBlood
5272,Brain-Substantianigra
5273,Adipose-Subcutaneous
5274,Adipose-Subcutaneous
5275,Lung
5276,Brain-Hippocampus
5277,Pancreas
5278,Cells-Transformedfibroblasts
5279,Brain-Amygdala
5280,Cells-EBV-transformedlymphocytes
5281,Heart-LeftVentricle
5282,Esophagus-Muscularis
5283,Artery-Aorta
5284,Artery-Aorta
5285,Skin-NotSunExposed(Suprapubic)
5286,Brain-Cerebellum
5287,Brain-Cortex
5288,Cells-EBV-transformedlymphocytes
5289,Brain-CerebellarHemisphere
5290,Breast-MammaryTissue
5291,Thyroid
5292,Brain-Cerebellum
5293,WholeBlood
5294,Esophagus-Muscularis
5295,Artery-Aorta
5296,Colon-Transverse
5297,Nerve-Tibial
5298,Colon-Transverse
5299,Prostate
5300,Cells-Transformedfibroblasts
5301,Lung
5302,Muscle-Skeletal
5303,WholeBlood
5304,Colon-Sigmoid
5305,Colon-Transverse
5306,Spleen
5307,Uterus
5308,Brain-Spinalcord(cervicalc-1)
5309,Heart-AtrialAppendage
5310,Pituitary
5311,Adipose-Visceral(Omentum)
5312,Nerve-Tibial
5313,WholeBlood
5314,Muscle-Skeletal
5315,Skin-NotSunExposed(Suprapubic)
5316,Stomach
5317,Nerve-Tibial
5318,Pituitary
5319,Adipose-Visceral(Omentum)
5320,Vagina
5321,Thyroid
5322,Prostate
5323,Breast-MammaryTissue
5324,Colon-Transverse
5325,Spleen
5326,Ovary
5327,Esophagus-Mucosa
5328,Muscle-Skeletal
5329,Adipose-Subcutaneous
5330,Liver
5331,Esophagus-Mucosa
5332,Spleen
5333,Adipose-Subcutaneous
5334,AdrenalGland
5335,Skin-SunExposed(Lowerleg)
5336,Adipose-Subcutaneous
5337,Skin-SunExposed(Lowerleg)
5338,Brain-Caudate(basalganglia)
5339,Artery-Tibial
5340,Prostate
5341,Skin-SunExposed(Lowerleg)
5342,Brain-Caudate(basalganglia)
5343,Colon-Transverse
5344,Colon-Sigmoid
5345,Pancreas
5346,Ovary
5347,Pituitary
5348,Liver
5349,Muscle-Skeletal
5350,Heart-AtrialAppendage
5351,Esophagus-Mucosa
5352,Adipose-Visceral(Omentum)
5353,Brain-Nucleusaccumbens(basalganglia)
5354,Artery-Tibial
5355,Lung
5356,Esophagus-Mucosa
5357,Cells-Transformedfibroblasts
5358,Thyroid
5359,WholeBlood
5360,Breast-MammaryTissue
5361,WholeBlood
5362,Adipose-Visceral(Omentum)
5363,Brain-Caudate(basalganglia)
5364,Esophagus-Mucosa
5365,SmallIntestine-TerminalIleum
5366,Ovary
5367,WholeBlood
5368,Spleen
5369,Brain-Cortex
5370,Pancreas
5371,Stomach
5372,Brain-Nucleusaccumbens(basalganglia)
5373,Esophagus-GastroesophagealJunction
5374,Colon-Sigmoid
5375,SmallIntestine-TerminalIleum
5376,Nerve-Tibial
5377,AdrenalGland
5378,Brain-Amygdala
5379,Adipose-Subcutaneous
5380,Cells-EBV-transformedlymphocytes
5381,WholeBlood
5382,Brain-CerebellarHemisphere
5383,Heart-AtrialAppendage
5384,Prostate
5385,AdrenalGland
5386,Pituitary
5387,WholeBlood
5388,Esophagus-GastroesophagealJunction
5389,Cells-EBV-transformedlymphocytes
5390,Stomach
5391,Brain-Hippocampus
5392,Heart-AtrialAppendage
5393,Adipose-Visceral(Omentum)
5394,Adipose-Subcutaneous
5395,Brain-Caudate(basalganglia)
5396,Vagina
5397,Brain-Cortex
5398,Brain-Hypothalamus
5399,AdrenalGland
5400,Esophagus-Mucosa
5401,SmallIntestine-TerminalIleum
5402,Adipose-Subcutaneous
5403,Brain-Cortex
5404,Skin-SunExposed(Lowerleg)
5405,Brain-Putamen(basalganglia)
5406,Colon-Sigmoid
5407,Adipose-Subcutaneous
5408,Esophagus-GastroesophagealJunction
5409,Liver
5410,Skin-NotSunExposed(Suprapubic)
5411,Lung
5412,Esophagus-Muscularis
5413,Artery-Tibial
5414,Pituitary
5415,Esophagus-Muscularis
5416,Bladder
5417,Cells-Transformedfibroblasts
5418,Adipose-Subcutaneous
5419,Brain-Anteriorcingulatecortex(BA24)
5420,Heart-LeftVentricle
5421,Heart-AtrialAppendage
5422,Skin-NotSunExposed(Suprapubic)
5423,Skin-NotSunExposed(Suprapubic)
5424,Esophagus-GastroesophagealJunction
5425,Breast-MammaryTissue
5426,Vagina
5427,WholeBlood
5428,Esophagus-Muscularis
5429,Brain-Nucleusaccumbens(basalganglia)
5430,Breast-MammaryTissue
5431,Heart-AtrialAppendage
5432,Skin-SunExposed(Lowerleg)
5433,Artery-Coronary
5434,Nerve-Tibial
5435,Muscle-Skeletal
5436,Cells-Transformedfibroblasts
5437,Adipose-Subcutaneous
5438,Skin-SunExposed(Lowerleg)
5439,Brain-FrontalCortex(BA9)
5440,Esophagus-Mucosa
5441,Breast-MammaryTissue
5442,Pancreas
5443,Esophagus-GastroesophagealJunction
5444,Artery-Coronary
5445,Esophagus-Muscularis
5446,Adipose-Visceral(Omentum)
5447,Artery-Aorta
5448,Esophagus-GastroesophagealJunction
5449,Artery-Aorta
5450,Muscle-Skeletal
5451,Lung
5452,Brain-Hippocampus
5453,Testis
5454,Pancreas
5455,Skin-NotSunExposed(Suprapubic)
5456,Brain-Nucleusaccumbens(basalganglia)
5457,Ovary
5458,Liver
5459,Stomach
5460,Stomach
5461,Brain-Substantianigra
5462,Brain-CerebellarHemisphere
5463,Heart-LeftVentricle
5464,Skin-SunExposed(Lowerleg)
5465,Artery-Coronary
5466,Esophagus-GastroesophagealJunction
5467,Vagina
5468,Breast-MammaryTissue
5469,Artery-Aorta
5470,WholeBlood
5471,Brain-Amygdala
5472,Nerve-Tibial
5473,Skin-NotSunExposed(Suprapubic)
5474,Skin-NotSunExposed(Suprapubic)
5475,Brain-Caudate(basalganglia)
5476,Colon-Sigmoid
5477,Adipose-Visceral(Omentum)
5478,Colon-Sigmoid
5479,Colon-Transverse
5480,Brain-Putamen(basalganglia)
5481,SmallIntestine-TerminalIleum
5482,Artery-Aorta
5483,Cells-EBV-transformedlymphocytes
5484,Artery-Coronary
5485,Spleen
5486,Thyroid
5487,Cells-Leukemiacellline(CML)
5488,Uterus
5489,Skin-NotSunExposed(Suprapubic)
5490,Cells-EBV-transformedlymphocytes
5491,Cells-Transformedfibroblasts
5492,Ovary
5493,Thyroid
5494,Heart-LeftVentricle
5495,Brain-Hippocampus
5496,Liver
5497,Brain-Hippocampus
5498,Artery-Tibial
5499,Skin-SunExposed(Lowerleg)
5500,Adipose-Subcutaneous
5501,Thyroid
5502,Heart-AtrialAppendage
5503,Artery-Tibial
5504,Thyroid
5505,Uterus
5506,Heart-LeftVentricle
5507,Brain-Cerebellum
5508,Muscle-Skeletal
5509,Pancreas
5510,SmallIntestine-TerminalIleum
5511,Pancreas
5512,WholeBlood
5513,Esophagus-GastroesophagealJunction
5514,Colon-Transverse
5515,Thyroid
5516,Artery-Coronary
5517,Colon-Transverse
5518,Lung
5519,Ovary
5520,Esophagus-Mucosa
5521,Brain-Hippocampus
5522,Brain-Nucleusaccumbens(basalganglia)
5523,Heart-LeftVentricle
5524,Adipose-Subcutaneous
5525,Skin-SunExposed(Lowerleg)
5526,SmallIntestine-TerminalIleum
5527,Brain-Hippocampus
5528,Testis
5529,Uterus
5530,Brain-Hypothalamus
5531,Thyroid
5532,Esophagus-Muscularis
5533,Colon-Transverse
5534,Heart-LeftVentricle
5535,Brain-Substantianigra
5536,Adipose-Visceral(Omentum)
5537,WholeBlood
5538,Artery-Aorta
5539,Nerve-Tibial
5540,Esophagus-Muscularis
5541,Cells-Transformedfibroblasts
5542,Nerve-Tibial
5543,Skin-SunExposed(Lowerleg)
5544,Adipose-Visceral(Omentum)
5545,Cervix-Ectocervix
5546,Esophagus-GastroesophagealJunction
5547,Colon-Sigmoid
5548,Adipose-Subcutaneous
5549,Skin-NotSunExposed(Suprapubic)
5550,Prostate
5551,Brain-Cerebellum
5552,Brain-Cerebellum
5553,Heart-AtrialAppendage
5554,Artery-Coronary
5555,Artery-Aorta
5556,WholeBlood
5557,WholeBlood
5558,Cells-Transformedfibroblasts
5559,Muscle-Skeletal
5560,Brain-Nucleusaccumbens(basalganglia)
5561,Cells-Leukemiacellline(CML)
5562,Colon-Transverse
5563,Liver
5564,Adipose-Subcutaneous
5565,Muscle-Skeletal
5566,SmallIntestine-TerminalIleum
5567,Colon-Sigmoid
5568,Skin-SunExposed(Lowerleg)
5569,Heart-AtrialAppendage
5570,Artery-Coronary
5571,Testis
5572,Esophagus-Muscularis
5573,Brain-CerebellarHemisphere
5574,Esophagus-GastroesophagealJunction
5575,Testis
5576,Esophagus-Muscularis
5577,Artery-Aorta
5578,Thyroid
5579,Skin-NotSunExposed(Suprapubic)
5580,Testis
5581,Artery-Tibial
5582,Stomach
5583,Brain-Substantianigra
5584,Adipose-Subcutaneous
5585,Artery-Tibial
5586,Muscle-Skeletal
5587,Skin-NotSunExposed(Suprapubic)
5588,Heart-LeftVentricle
5589,Muscle-Skeletal
5590,Esophagus-Mucosa
5591,Muscle-Skeletal
5592,Cells-Transformedfibroblasts
5593,Muscle-Skeletal
5594,Brain-Nucleusaccumbens(basalganglia)
5595,Adipose-Visceral(Omentum)
5596,Esophagus-Mucosa
5597,Brain-CerebellarHemisphere
5598,Pancreas
5599,Esophagus-GastroesophagealJunction
5600,AdrenalGland
5601,Skin-SunExposed(Lowerleg)
5602,Skin-SunExposed(Lowerleg)
5603,WholeBlood
5604,Esophagus-Muscularis
5605,Lung
5606,Pancreas
5607,Adipose-Visceral(Omentum)
5608,Esophagus-Muscularis
5609,Brain-Spinalcord(cervicalc-1)
5610,WholeBlood
5611,Breast-MammaryTissue
5612,Nerve-Tibial
5613,Brain-Substantianigra
5614,Esophagus-Muscularis
5615,AdrenalGland
5616,Thyroid
5617,WholeBlood
5618,Esophagus-Mucosa
5619,Esophagus-Mucosa
5620,Stomach
5621,Brain-Caudate(basalganglia)
5622,Breast-MammaryTissue
5623,Pituitary
5624,Skin-SunExposed(Lowerleg)
5625,Pancreas
5626,Brain-Putamen(basalganglia)
5627,Adipose-Subcutaneous
5628,Breast-MammaryTissue
5629,Esophagus-Mucosa
5630,Brain-Nucleusaccumbens(basalganglia)
5631,Thyroid
5632,Cells-Transformedfibroblasts
5633,Brain-CerebellarHemisphere
5634,Uterus
5635,Brain-Cortex
5636,Skin-SunExposed(Lowerleg)
5637,Nerve-Tibial
5638,Lung
5639,WholeBlood
5640,Heart-LeftVentricle
5641,Skin-NotSunExposed(Suprapubic)
5642,Brain-Cortex
5643,Esophagus-GastroesophagealJunction
5644,Adipose-Subcutaneous
5645,Adipose-Subcutaneous
5646,Artery-Tibial
5647,Skin-SunExposed(Lowerleg)
5648,Thyroid
5649,Adipose-Subcutaneous
5650,Cells-EBV-transformedlymphocytes
5651,MinorSalivaryGland
5652,Brain-Amygdala
5653,Skin-SunExposed(Lowerleg)
5654,Bladder
5655,Brain-Caudate(basalganglia)
5656,Skin-NotSunExposed(Suprapubic)
5657,Nerve-Tibial
5658,Brain-Cortex
5659,Prostate
5660,Pancreas
5661,Cells-EBV-transformedlymphocytes
5662,Thyroid
5663,Brain-Putamen(basalganglia)
5664,Esophagus-Muscularis
5665,Brain-Putamen(basalganglia)
5666,Adipose-Visceral(Omentum)
5667,Vagina
5668,Prostate
5669,Brain-Putamen(basalganglia)
5670,WholeBlood
5671,Heart-AtrialAppendage
5672,Prostate
5673,Stomach
5674,Heart-LeftVentricle
5675,Cells-Transformedfibroblasts
5676,Colon-Transverse
5677,Esophagus-Muscularis
5678,Skin-SunExposed(Lowerleg)
5679,Thyroid
5680,Thyroid
5681,Colon-Sigmoid
5682,Pituitary
5683,Esophagus-Mucosa
5684,Liver
5685,Nerve-Tibial
5686,Nerve-Tibial
5687,Colon-Sigmoid
5688,Stomach
5689,Esophagus-Mucosa
5690,Esophagus-Muscularis
5691,Esophagus-GastroesophagealJunction
5692,Pituitary
5693,Brain-Hippocampus
5694,Skin-NotSunExposed(Suprapubic)
5695,Testis
5696,WholeBlood
5697,Heart-LeftVentricle
5698,Skin-NotSunExposed(Suprapubic)
5699,Brain-FrontalCortex(BA9)
5700,WholeBlood
5701,MinorSalivaryGland
5702,Thyroid
5703,Skin-SunExposed(Lowerleg)
5704,Brain-CerebellarHemisphere
5705,AdrenalGland
5706,Pancreas
5707,Skin-SunExposed(Lowerleg)
5708,Skin-SunExposed(Lowerleg)
5709,WholeBlood
5710,Cells-EBV-transformedlymphocytes
5711,Muscle-Skeletal
5712,Heart-LeftVentricle
5713,Adipose-Subcutaneous
5714,Esophagus-Mucosa
5715,Lung
5716,Brain-Nucleusaccumbens(basalganglia)
5717,Colon-Transverse
5718,Heart-AtrialAppendage
5719,Kidney-Cortex
5720,Thyroid
5721,Esophagus-Mucosa
5722,Liver
5723,Skin-NotSunExposed(Suprapubic)
5724,Stomach
5725,Esophagus-Mucosa
5726,Artery-Tibial
5727,Esophagus-Mucosa
5728,Heart-LeftVentricle
5729,Stomach
5730,Muscle-Skeletal
5731,Cells-Leukemiacellline(CML)
5732,Cells-Transformedfibroblasts
5733,Artery-Aorta
5734,Cells-Transformedfibroblasts
5735,Brain-Amygdala
5736,Artery-Aorta
5737,Adipose-Visceral(Omentum)
5738,Stomach
5739,Artery-Aorta
5740,Brain-CerebellarHemisphere
5741,Artery-Tibial
5742,Artery-Coronary
5743,Esophagus-Muscularis
5744,Lung
5745,Cells-Transformedfibroblasts
5746,Brain-Amygdala
5747,Esophagus-Mucosa
5748,Colon-Transverse
5749,Cells-Transformedfibroblasts
5750,Colon-Sigmoid
5751,Spleen
5752,Lung
5753,Heart-AtrialAppendage
5754,Artery-Aorta
5755,Pancreas
5756,Breast-MammaryTissue
5757,Muscle-Skeletal
5758,AdrenalGland
5759,Skin-NotSunExposed(Suprapubic)
5760,Pituitary
5761,Cells-Transformedfibroblasts
5762,Muscle-Skeletal
5763,Lung
5764,Esophagus-Mucosa
5765,Artery-Tibial
5766,Lung
5767,Adipose-Subcutaneous
5768,Artery-Coronary
5769,Thyroid
5770,Prostate
5771,Vagina
5772,Adipose-Subcutaneous
5773,Brain-FrontalCortex(BA9)
5774,Muscle-Skeletal
5775,Cells-Transformedfibroblasts
5776,Heart-AtrialAppendage
5777,Artery-Tibial
5778,Nerve-Tibial
5779,AdrenalGland
5780,Skin-SunExposed(Lowerleg)
5781,Spleen
5782,Skin-SunExposed(Lowerleg)
5783,Brain-Hippocampus
5784,Artery-Aorta
5785,Artery-Aorta
5786,Artery-Tibial
5787,WholeBlood
5788,Esophagus-Mucosa
5789,Vagina
5790,Breast-MammaryTissue
5791,Colon-Sigmoid
5792,Heart-LeftVentricle
5793,Pancreas
5794,Esophagus-Mucosa
5795,Skin-SunExposed(Lowerleg)
5796,Brain-Cerebellum
5797,Heart-LeftVentricle
5798,Brain-Cortex
5799,Thyroid
5800,Skin-NotSunExposed(Suprapubic)
5801,Muscle-Skeletal
5802,Cells-EBV-transformedlymphocytes
5803,Colon-Transverse
5804,Brain-Nucleusaccumbens(basalganglia)
5805,Artery-Tibial
5806,AdrenalGland
5807,Artery-Tibial
5808,Thyroid
5809,Adipose-Subcutaneous
5810,Ovary
5811,Brain-FrontalCortex(BA9)
5812,Brain-Cerebellum
5813,Heart-LeftVentricle
5814,Testis
5815,Esophagus-Mucosa
5816,Thyroid
5817,Artery-Coronary
5818,Ovary
5819,Muscle-Skeletal
5820,Artery-Coronary
5821,Cells-Transformedfibroblasts
5822,Testis
5823,Heart-LeftVentricle
5824,Lung
5825,Artery-Coronary
5826,Cells-Transformedfibroblasts
5827,Skin-SunExposed(Lowerleg)
5828,Adipose-Subcutaneous
5829,Brain-Putamen(basalganglia)
5830,Nerve-Tibial
5831,Adipose-Subcutaneous
5832,Skin-SunExposed(Lowerleg)
5833,Artery-Aorta
5834,Brain-Spinalcord(cervicalc-1)
5835,Thyroid
5836,Adipose-Subcutaneous
5837,Thyroid
5838,Skin-SunExposed(Lowerleg)
5839,Pituitary
5840,Cells-EBV-transformedlymphocytes
5841,Brain-Hippocampus
5842,Nerve-Tibial
5843,Brain-Caudate(basalganglia)
5844,Esophagus-Muscularis
5845,Muscle-Skeletal
5846,Cells-Transformedfibroblasts
5847,Adipose-Subcutaneous
5848,Esophagus-Mucosa
5849,Artery-Tibial
5850,Nerve-Tibial
5851,Pancreas
5852,AdrenalGland
5853,Brain-Cerebellum
5854,Esophagus-Mucosa
5855,Adipose-Subcutaneous
5856,Heart-AtrialAppendage
5857,Esophagus-Mucosa
5858,Pituitary
5859,Skin-NotSunExposed(Suprapubic)
5860,Adipose-Subcutaneous
5861,Colon-Transverse
5862,Pancreas
5863,AdrenalGland
5864,Cells-Transformedfibroblasts
5865,Nerve-Tibial
5866,Skin-SunExposed(Lowerleg)
5867,Brain-Hippocampus
5868,Artery-Aorta
5869,Artery-Coronary
5870,Esophagus-GastroesophagealJunction
5871,Muscle-Skeletal
5872,Artery-Tibial
5873,Artery-Coronary
5874,Prostate
5875,Brain-Caudate(basalganglia)
5876,Thyroid
5877,Skin-NotSunExposed(Suprapubic)
5878,Thyroid
5879,Esophagus-Muscularis
5880,Stomach
5881,Brain-CerebellarHemisphere
5882,Esophagus-Muscularis
5883,Brain-Nucleusaccumbens(basalganglia)
5884,Brain-Anteriorcingulatecortex(BA24)
5885,Brain-Substantianigra
5886,Stomach
5887,Adipose-Visceral(Omentum)
5888,SmallIntestine-TerminalIleum
5889,WholeBlood
5890,Skin-NotSunExposed(Suprapubic)
5891,Spleen
5892,Artery-Aorta
5893,Cells-Transformedfibroblasts
5894,Artery-Coronary
5895,Skin-NotSunExposed(Suprapubic)
5896,Brain-Cerebellum
5897,WholeBlood
5898,Esophagus-Mucosa
5899,Brain-Cerebellum
5900,Nerve-Tibial
5901,Brain-Nucleusaccumbens(basalganglia)
5902,Pituitary
5903,Pancreas
5904,Muscle-Skeletal
5905,Artery-Tibial
5906,Esophagus-GastroesophagealJunction
5907,Adipose-Subcutaneous
5908,Skin-SunExposed(Lowerleg)
5909,Muscle-Skeletal
5910,Esophagus-Mucosa
5911,Artery-Aorta
5912,Nerve-Tibial
5913,WholeBlood
5914,Prostate
5915,Heart-LeftVentricle
5916,Skin-SunExposed(Lowerleg)
5917,Colon-Transverse
5918,Ovary
5919,MinorSalivaryGland
5920,Skin-SunExposed(Lowerleg)
5921,Artery-Coronary
5922,Skin-SunExposed(Lowerleg)
5923,WholeBlood
5924,Brain-Caudate(basalganglia)
5925,Spleen
5926,Brain-Anteriorcingulatecortex(BA24)
5927,Thyroid
5928,Esophagus-Mucosa
5929,Testis
5930,Adipose-Visceral(Omentum)
5931,Testis
5932,Lung
5933,Prostate
5934,Thyroid
5935,Brain-CerebellarHemisphere
5936,WholeBlood
5937,Muscle-Skeletal
5938,Cells-EBV-transformedlymphocytes
5939,Brain-Cortex
5940,Thyroid
5941,Cells-Transformedfibroblasts
5942,Artery-Tibial
5943,WholeBlood
5944,Artery-Tibial
5945,Testis
5946,Artery-Coronary
5947,Esophagus-Mucosa
5948,Breast-MammaryTissue
5949,Artery-Coronary
5950,Adipose-Visceral(Omentum)
5951,Skin-SunExposed(Lowerleg)
5952,Nerve-Tibial
5953,Cells-EBV-transformedlymphocytes
5954,Brain-Cortex
5955,Muscle-Skeletal
5956,Skin-NotSunExposed(Suprapubic)
5957,Muscle-Skeletal
5958,Artery-Coronary
5959,Skin-SunExposed(Lowerleg)
5960,Brain-Putamen(basalganglia)
5961,Skin-SunExposed(Lowerleg)
5962,Adipose-Visceral(Omentum)
5963,Colon-Transverse
5964,Esophagus-Mucosa
5965,WholeBlood
5966,Colon-Transverse
5967,Muscle-Skeletal
5968,Pancreas
5969,Brain-Hippocampus
5970,Heart-LeftVentricle
5971,Stomach
5972,Brain-CerebellarHemisphere
5973,Cells-EBV-transformedlymphocytes
5974,Esophagus-Mucosa
5975,Uterus
5976,Colon-Sigmoid
5977,Brain-Cerebellum
5978,Nerve-Tibial
5979,Heart-AtrialAppendage
5980,Cells-Transformedfibroblasts
5981,Artery-Aorta
5982,WholeBlood
5983,Adipose-Visceral(Omentum)
5984,Heart-AtrialAppendage
5985,Testis
5986,Lung
5987,Heart-AtrialAppendage
5988,AdrenalGland
5989,Pancreas
5990,Spleen
5991,Colon-Transverse
5992,Artery-Tibial
5993,Muscle-Skeletal
5994,Prostate
5995,Brain-Substantianigra
5996,Artery-Aorta
5997,Pituitary
5998,Cells-Transformedfibroblasts
5999,Muscle-Skeletal
6000,Colon-Transverse
6001,Artery-Tibial
6002,Testis
6003,Colon-Sigmoid
6004,Brain-Spinalcord(cervicalc-1)
6005,Colon-Transverse
6006,Lung
6007,Cells-Leukemiacellline(CML)
6008,Muscle-Skeletal
6009,Artery-Tibial
6010,Brain-Cerebellum
6011,Uterus
6012,Brain-Amygdala
6013,Adipose-Subcutaneous
6014,Brain-Nucleusaccumbens(basalganglia)
6015,Esophagus-Mucosa
6016,SmallIntestine-TerminalIleum
6017,Brain-Hippocampus
6018,Brain-Anteriorcingulatecortex(BA24)
6019,Thyroid
6020,Artery-Tibial
6021,Colon-Sigmoid
6022,Skin-SunExposed(Lowerleg)
6023,WholeBlood
6024,Cells-Leukemiacellline(CML)
6025,Lung
6026,Muscle-Skeletal
6027,WholeBlood
6028,Adipose-Visceral(Omentum)
6029,WholeBlood
6030,AdrenalGland
6031,SmallIntestine-TerminalIleum
6032,Stomach
6033,Nerve-Tibial
6034,Esophagus-Mucosa
6035,Thyroid
6036,Artery-Tibial
6037,Brain-FrontalCortex(BA9)
6038,Thyroid
6039,Artery-Coronary
6040,AdrenalGland
6041,Muscle-Skeletal
6042,Muscle-Skeletal
6043,Brain-Substantianigra
